MS_SubClass,MS_Zoning,Lot_Frontage,Lot_Area,Street,Alley,Lot_Shape,Land_Contour,Lot_Config,Land_Slope,Condition_1,Bldg_Type,House_Style,Overall_Cond,Year_Built,Year_Remod_Add,Roof_Style,Exterior_1st,Exterior_2nd,Mas_Vnr_Type,Mas_Vnr_Area,Exter_Cond,Foundation,Bsmt_Cond,Bsmt_Exposure,BsmtFin_Type_1,BsmtFin_SF_1,BsmtFin_Type_2,BsmtFin_SF_2,Bsmt_Unf_SF,Total_Bsmt_SF,Heating_QC,Central_Air,Electrical,First_Flr_SF,Second_Flr_SF,Gr_Liv_Area,Bsmt_Full_Bath,Bsmt_Half_Bath,Full_Bath,Half_Bath,Bedroom_AbvGr,Kitchen_AbvGr,TotRms_AbvGrd,Functional,Fireplaces,Garage_Type,Garage_Finish,Garage_Cars,Garage_Area,Garage_Cond,Paved_Drive,Wood_Deck_SF,Open_Porch_SF,Enclosed_Porch,Three_season_porch,Screen_Porch,Pool_Area,Fence,Misc_Val,Mo_Sold,Year_Sold,Sale_Type,Sale_Price,Longitude,Latitude
Two_Story_1946_and_Newer,Floating_Village_Residential,75,9375,Pave,No_Alley_Access,Regular,Lvl,Inside,Gtl,Norm,OneFam,Two_Story,Average,2003,2004,Gable,VinylSd,VinylSd,None,0,Typical,PConc,Typical,No,Unf,7,Unf,0,912,912,Excellent,Y,SBrkr,912,1182,2094,0,0,2,1,4,1,8,Typ,1,BuiltIn,Fin,2,615,Typical,Paved,182,182,0,0,0,0,No_Fence,0,11,2009,WD,263000,-93.641746,42.051414
One_Story_1946_and_Newer_All_Styles,Floating_Village_Residential,62,7500,Pave,Paved,Regular,Lvl,Inside,Gtl,Norm,OneFam,One_Story,Average,2004,2005,Gable,VinylSd,VinylSd,None,0,Typical,PConc,Typical,No,GLQ,3,Unf,0,811,1221,Excellent,Y,SBrkr,1221,0,1221,1,0,2,0,2,1,6,Typ,0,Attchd,RFn,2,400,Typical,Paved,0,113,0,0,0,0,No_Fence,0,10,2009,WD,185000,-93.643131,42.051247
Two_Story_1946_and_Newer,Floating_Village_Residential,65,8127,Pave,No_Alley_Access,Slightly_Irregular,Lvl,Inside,Gtl,Norm,OneFam,Two_Story,Average,2003,2003,Gable,VinylSd,VinylSd,None,0,Typical,PConc,Typical,No,GLQ,3,Unf,0,402,812,Excellent,Y,SBrkr,812,841,1653,1,0,2,1,3,1,6,Typ,0,Attchd,RFn,2,628,Typical,Paved,0,45,0,0,0,0,No_Fence,0,3,2009,WD,209000,-93.639832,42.050895
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,76,10141,Pave,No_Alley_Access,Slightly_Irregular,Lvl,Inside,Gtl,Norm,OneFam,One_Story,Average,2004,2004,Gable,VinylSd,VinylSd,BrkFace,264,Typical,PConc,Typical,Gd,BLQ,2,Rec,774,222,1512,Excellent,Y,SBrkr,1512,0,1512,0,0,2,0,3,1,6,Typ,0,Attchd,RFn,3,845,Typical,Paved,210,36,0,0,0,0,No_Fence,0,1,2009,WD,203000,-93.691506,42.036011
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,67,10083,Pave,No_Alley_Access,Regular,Lvl,Inside,Gtl,Norm,OneFam,One_Story,Average,2003,2003,Gable,VinylSd,VinylSd,None,0,Typical,PConc,Typical,No,GLQ,3,Unf,0,343,1176,Excellent,Y,SBrkr,1200,0,1200,1,0,2,0,2,1,5,Typ,0,Attchd,RFn,2,555,Typical,Paved,0,41,0,0,0,0,No_Fence,0,8,2009,WD,184900,-93.691707,42.035282
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,63,13072,Pave,No_Alley_Access,Regular,Lvl,Inside,Gtl,RRAe,OneFam,One_Story,Average,2004,2005,Gable,VinylSd,VinylSd,None,0,Typical,PConc,Typical,No,Unf,7,Unf,0,1114,1114,Excellent,Y,SBrkr,1114,0,1114,0,0,1,1,3,1,6,Typ,0,Detchd,Unf,2,576,Typical,Paved,248,102,0,0,0,0,No_Fence,0,5,2009,WD,159000,-93.691868,42.037923
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,60,12450,Pave,No_Alley_Access,Regular,Lvl,Inside,Gtl,RRAe,OneFam,One_Story,Average,2003,2004,Gable,VinylSd,VinylSd,None,0,Typical,PConc,Typical,No,GLQ,3,Unf,0,278,1114,Excellent,Y,SBrkr,1114,0,1114,1,0,2,0,3,1,6,Typ,0,Detchd,Unf,2,576,Typical,Paved,0,42,0,0,0,0,No_Fence,0,6,2009,WD,153000,-93.690159,42.037756
Two_Story_1946_and_Newer,Residential_Low_Density,43,11492,Pave,No_Alley_Access,Slightly_Irregular,Lvl,CulDSac,Gtl,Norm,OneFam,Two_Story,Average,1996,1997,Gable,VinylSd,VinylSd,BrkFace,132,Typical,PConc,Typical,No,GLQ,3,Unf,0,276,913,Excellent,Y,SBrkr,913,1209,2122,1,0,2,1,4,1,8,Typ,1,Attchd,RFn,2,559,Typical,Paved,0,74,0,0,0,0,No_Fence,0,4,2009,WD,220000,-93.689136,42.036852
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,65,8529,Pave,No_Alley_Access,Slightly_Irregular,Lvl,Inside,Gtl,Norm,OneFam,One_Story,Average,2001,2001,Gable,VinylSd,VinylSd,None,0,Typical,PConc,Typical,No,GLQ,3,Unf,0,1434,1454,Excellent,Y,SBrkr,1434,0,1434,0,0,2,0,3,1,6,Typ,1,Attchd,RFn,2,527,Typical,Paved,290,39,0,0,0,0,No_Fence,0,4,2009,WD,189000,-93.6888,42.036905
Two_Story_1946_and_Newer,Residential_Low_Density,70,7703,Pave,No_Alley_Access,Regular,Lvl,Inside,Gtl,Norm,OneFam,Two_Story,Above_Average,1992,1992,Gable,HdBoard,HdBoard,None,0,Good,PConc,Good,No,GLQ,3,Rec,364,400,816,Excellent,Y,SBrkr,833,897,1730,0,0,2,1,3,1,6,Typ,0,Attchd,RFn,2,528,Typical,Paved,0,91,0,0,168,0,No_Fence,0,11,2009,WD,171500,-93.687843,42.036576
One_Story_PUD_1946_and_Newer,Residential_Low_Density,50,7175,Pave,No_Alley_Access,Regular,Lvl,Inside,Gtl,Norm,TwnhsE,One_Story,Average,1990,1991,Gable,Plywood,ImStucc,None,0,Typical,PConc,Typical,No,Unf,7,Unf,0,1332,1332,Good,Y,SBrkr,1332,0,1332,0,0,2,0,2,1,5,Typ,0,Attchd,RFn,2,542,Typical,Paved,0,60,0,0,0,0,No_Fence,0,2,2009,WD,145000,-93.686267,42.035518
Two_Story_1946_and_Newer,Residential_Low_Density,0,10274,Pave,No_Alley_Access,Slightly_Irregular,Lvl,CulDSac,Gtl,Norm,OneFam,Two_Story,Good,1986,1986,Gable,VinylSd,VinylSd,BrkFace,141,Good,CBlock,Typical,No,Rec,6,Unf,0,345,676,Typical,Y,SBrkr,698,702,1400,0,0,2,1,3,1,6,Typ,0,Attchd,RFn,2,465,Typical,Paved,0,48,0,0,0,0,No_Fence,0,7,2009,WD,162000,-93.685037,42.035968
Duplex_All_Styles_and_Ages,Residential_Low_Density,75,8250,Pave,No_Alley_Access,Regular,Lvl,Inside,Gtl,Norm,Duplex,Two_Story,Good,1981,1981,Gable,Wd Sdng,Wd Shng,None,0,Typical,Slab,No_Basement,No_Basement,No_Basement,5,No_Basement,0,0,0,Typical,Y,SBrkr,964,918,1882,0,0,2,0,4,2,8,Typ,2,Attchd,Unf,2,612,Typical,Paved,0,0,0,0,0,0,No_Fence,0,5,2009,WD,160000,-93.683957,42.035756
One_Story_1946_and_Newer_All_Styles,Residential_High_Density,60,8400,Pave,No_Alley_Access,Regular,Lvl,Inside,Gtl,Feedr,OneFam,One_Story,Below_Average,1950,1950,Gable,Wd Sdng,AsbShng,None,0,Fair,CBlock,Fair,No,Unf,7,Unf,0,721,721,Good,Y,SBrkr,841,0,841,0,0,1,0,2,1,4,Typ,0,CarPort,Unf,1,294,Typical,Dirt_Gravel,250,0,24,0,0,0,No_Fence,0,9,2009,WD,82000,-93.6790752,42.0365385
One_and_Half_Story_Unfinished_All_Ages,Residential_High_Density,60,9000,Pave,No_Alley_Access,Regular,Lvl,Corner,Gtl,Norm,OneFam,One_and_Half_Unf,Fair,1928,1950,Gable,Wd Sdng,Wd Sdng,None,0,Typical,BrkTil,Fair,No,Unf,7,Unf,0,784,784,Typical,N,FuseA,784,0,784,0,0,1,0,2,1,5,Typ,0,Detchd,Unf,2,360,Fair,Dirt_Gravel,0,0,91,0,0,0,No_Fence,0,10,2009,WD,76000,-93.680198,42.035287
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,71,7064,Pave,No_Alley_Access,Regular,Lvl,Inside,Gtl,Norm,OneFam,One_Story,Above_Average,1977,1977,Gable,Plywood,Plywood,BrkFace,153,Typical,CBlock,Typical,No,BLQ,2,Unf,0,420,980,Typical,Y,SBrkr,980,0,980,0,0,1,0,3,1,6,Typ,0,Detchd,Unf,2,484,Typical,Paved,192,0,0,0,0,0,No_Fence,0,7,2009,WD,135000,-93.677008,42.034747
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,0,8499,Pave,No_Alley_Access,Slightly_Irregular,Lvl,Corner,Gtl,Feedr,OneFam,One_Story,Above_Average,1961,1961,Gable,MetalSd,MetalSd,None,0,Typical,CBlock,Typical,No,GLQ,3,Unf,0,204,864,Excellent,Y,SBrkr,864,0,864,1,0,1,0,3,1,5,Typ,0,Detchd,Unf,2,732,Typical,Paved,0,312,0,0,0,0,No_Fence,0,6,2009,WD,141000,-93.674051,42.034615
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,0,9079,Pave,No_Alley_Access,Slightly_Irregular,Lvl,Inside,Gtl,Norm,OneFam,One_Story,Average,1961,1961,Gable,Wd Sdng,Plywood,None,0,Typical,CBlock,Typical,No,BLQ,2,Unf,0,0,864,Typical,Y,SBrkr,864,0,864,0,0,1,0,2,1,5,Typ,0,Attchd,Unf,1,440,Typical,Paved,158,0,0,0,0,0,No_Fence,0,7,2009,WD,122000,-93.675716,42.035289
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,0,7791,Pave,No_Alley_Access,Slightly_Irregular,Lvl,Inside,Gtl,RRAe,OneFam,One_Story,Very_Good,1963,1995,Gable,Plywood,Plywood,None,0,Good,CBlock,Typical,No,ALQ,1,Unf,0,288,912,Excellent,Y,SBrkr,912,0,912,1,0,1,0,3,1,6,Typ,0,Attchd,RFn,1,300,Typical,Paved,0,0,0,0,0,0,Good_Wood,0,10,2009,WD,129000,-93.669538,42.035331
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,80,10000,Pave,No_Alley_Access,Regular,Lvl,Corner,Gtl,Feedr,OneFam,One_Story,Above_Average,1961,1983,Hip,HdBoard,HdBoard,None,0,Typical,CBlock,Typical,No,BLQ,2,Unf,0,270,864,Excellent,Y,SBrkr,1144,0,1144,1,0,1,0,3,1,6,Typ,1,Attchd,RFn,1,264,Typical,Paved,165,0,0,0,0,0,Good_Wood,400,3,2009,WD,131400,-93.673518,42.034595
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,60,8281,Pave,No_Alley_Access,Slightly_Irregular,Lvl,Inside,Gtl,Norm,OneFam,One_Story,Average,1965,1965,Gable,MetalSd,MetalSd,None,0,Typical,CBlock,Typical,No,Rec,6,BLQ,311,0,864,Good,Y,SBrkr,864,0,864,0,0,1,0,3,1,5,Typ,1,Detchd,Unf,1,360,Typical,Paved,0,0,236,0,0,0,Good_Wood,0,12,2009,WD,62383,-93.669707,42.034602
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,0,15676,Pave,No_Alley_Access,Slightly_Irregular,Low,Inside,Gtl,Norm,OneFam,One_Story,Very_Good,1980,1980,Gable,VinylSd,VinylSd,BrkFace,115,Good,CBlock,Good,Gd,ALQ,1,Rec,92,189,2014,Good,Y,SBrkr,2014,0,2014,1,0,2,0,2,1,6,Maj1,2,Attchd,RFn,3,864,Typical,Paved,462,0,0,255,0,0,Minimum_Privacy,0,4,2009,WD,275000,-93.660327,42.037236
Two_Story_1946_and_Newer,Residential_Low_Density,0,11949,Pave,No_Alley_Access,Regular,Lvl,Inside,Gtl,Norm,OneFam,Two_Story,Very_Good,1991,2008,Gable,VinylSd,VinylSd,BrkFace,196,Good,PConc,Typical,No,GLQ,3,ALQ,216,158,975,Excellent,Y,SBrkr,975,780,1755,0,1,2,1,3,1,7,Typ,1,Attchd,Unf,2,524,Typical,Paved,502,60,0,0,0,0,Good_Privacy,0,7,2009,WD,235000,-93.650333,42.047669
Two_Story_PUD_1946_and_Newer,Floating_Village_Residential,32,2880,Pave,Paved,Regular,Lvl,Inside,Gtl,Norm,Twnhs,Two_Story,Average,2004,2005,Gable,MetalSd,MetalSd,None,0,Typical,PConc,Typical,No,Unf,7,Unf,0,1376,1376,Excellent,Y,SBrkr,1376,1629,3005,0,0,2,1,3,1,9,Mod,1,BuiltIn,Fin,3,704,Typical,Paved,0,177,0,0,0,0,No_Fence,0,7,2009,WD,280750,-93.647765,42.047627
One_Story_PUD_1946_and_Newer,Floating_Village_Residential,0,4217,Pave,Paved,Slightly_Irregular,Lvl,Inside,Gtl,Norm,TwnhsE,One_Story,Average,2008,2008,Gable,VinylSd,VinylSd,Stone,252,Typical,PConc,Typical,No,GLQ,3,Unf,0,183,1145,Excellent,Y,SBrkr,1256,0,1256,1,0,1,1,1,1,5,Typ,1,Attchd,Fin,2,641,Typical,Paved,0,169,0,0,0,0,No_Fence,0,3,2009,WD,195000,-93.64691599999999,42.047253
Two_Story_PUD_1946_and_Newer,Floating_Village_Residential,34,3230,Pave,Paved,Regular,Lvl,Inside,Gtl,Norm,TwnhsE,Two_Story,Average,1999,1999,Gable,MetalSd,MetalSd,BrkFace,894,Typical,PConc,Typical,No,GLQ,3,Unf,0,348,729,Good,Y,SBrkr,742,729,1471,0,0,2,1,3,1,6,Typ,0,Detchd,Unf,2,440,Typical,Paved,0,24,0,0,0,0,No_Fence,0,3,2009,WD,172500,-93.644205,42.047101
Two_Story_PUD_1946_and_Newer,Floating_Village_Residential,34,2998,Pave,No_Alley_Access,Regular,Lvl,Inside,Gtl,Norm,TwnhsE,Two_Story,Average,2000,2000,Gable,MetalSd,MetalSd,BrkFace,513,Typical,PConc,Typical,No,GLQ,3,Unf,0,249,756,Excellent,Y,SBrkr,756,756,1512,1,0,2,1,2,1,4,Typ,0,Detchd,Unf,2,440,Typical,Paved,0,32,0,0,0,0,No_Fence,0,8,2009,WD,180000,-93.64566,42.046144
Two_Story_PUD_1946_and_Newer,Floating_Village_Residential,35,3768,Pave,No_Alley_Access,Regular,Lvl,FR2,Gtl,Norm,TwnhsE,Two_Story,Average,1999,1999,Hip,MetalSd,MetalSd,BrkFace,218,Typical,PConc,Typical,No,GLQ,3,Unf,0,142,691,Excellent,Y,SBrkr,713,739,1452,1,0,2,1,3,1,6,Typ,0,Detchd,Unf,2,506,Typical,Paved,0,34,0,0,0,0,No_Fence,0,9,2009,WD,156000,-93.645482,42.046418
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,0,14694,Pave,No_Alley_Access,Slightly_Irregular,Lvl,Inside,Gtl,Norm,OneFam,One_Story,Excellent,1977,2008,Gable,MetalSd,MetalSd,BrkFace,450,Excellent,CBlock,Good,Gd,GLQ,3,ALQ,136,306,1694,Excellent,Y,SBrkr,1694,0,1694,1,0,2,0,2,1,5,Typ,1,Attchd,Fin,2,642,Typical,Paved,501,120,0,225,0,0,No_Fence,0,6,2009,WD,318750,-93.645923,42.043782
One_Story_PUD_1946_and_Newer,Residential_Low_Density,61,3782,Pave,No_Alley_Access,Slightly_Irregular,Lvl,CulDSac,Gtl,Norm,TwnhsE,One_Story,Average,1981,1981,Gable,Wd Sdng,Plywood,None,0,Typical,CBlock,Typical,Gd,GLQ,3,Unf,0,266,1226,Typical,Y,SBrkr,1226,0,1226,1,0,1,0,1,1,4,Typ,2,Attchd,Fin,2,484,Typical,Paved,133,78,0,0,0,0,No_Fence,0,9,2009,WD,211500,-93.649358,42.042652
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,110,15417,Pave,No_Alley_Access,Regular,Lvl,Inside,Gtl,Norm,OneFam,One_Story,Average,1981,1981,Gable,BrkFace,BrkFace,None,0,Typical,CBlock,Typical,Mn,LwQ,4,Unf,0,1619,1740,Typical,Y,SBrkr,1740,0,1740,0,0,1,1,2,1,7,Typ,0,Attchd,RFn,2,540,Typical,Paved,228,20,218,0,0,0,No_Fence,0,6,2009,WD,241600,-93.648057,42.043553
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,0,9991,Pave,No_Alley_Access,Slightly_Irregular,Lvl,Corner,Gtl,Feedr,OneFam,One_Story,Below_Average,1976,1993,Gable,Plywood,Plywood,None,0,Typical,CBlock,Typical,No,BLQ,2,Unf,0,165,1281,Excellent,Y,SBrkr,1620,0,1620,1,0,2,0,3,1,8,Min1,1,Attchd,Unf,2,490,Typical,Paved,120,78,0,0,0,0,Good_Wood,0,6,2009,WD,150000,-93.65921,42.034509
Two_Story_1946_and_Newer,Residential_Low_Density,78,11700,Pave,No_Alley_Access,Regular,Lvl,Inside,Gtl,RRAn,OneFam,Two_Story,Above_Average,1968,1968,Gable,MetalSd,MetalSd,None,0,Typical,CBlock,Typical,No,Rec,6,Unf,0,429,727,Excellent,Y,SBrkr,829,727,1556,0,0,1,1,4,1,8,Typ,0,Attchd,Unf,2,441,Typical,Paved,0,0,0,0,0,0,No_Fence,0,5,2009,WD,154000,-93.635342,42.047708
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,0,9156,Pave,No_Alley_Access,Slightly_Irregular,Lvl,Inside,Gtl,PosN,OneFam,One_Story,Good,1968,1968,Hip,BrkFace,BrkFace,None,0,Typical,CBlock,Typical,No,Unf,7,Unf,0,1489,1489,Good,Y,SBrkr,1489,0,1489,0,0,2,0,3,1,7,Typ,1,Attchd,RFn,2,462,Typical,Paved,0,0,0,0,0,0,No_Fence,0,8,2009,WD,185750,-93.634803,42.04896
Two_Story_1946_and_Newer,Residential_Low_Density,0,10382,Pave,No_Alley_Access,Slightly_Irregular,Lvl,Corner,Gtl,PosN,OneFam,Two_Story,Above_Average,1973,1973,Gable,HdBoard,HdBoard,Stone,240,Typical,CBlock,Typical,Mn,ALQ,1,BLQ,32,216,1107,Excellent,Y,SBrkr,1107,983,2090,1,0,2,1,3,1,7,Typ,2,Attchd,RFn,2,484,Typical,Paved,235,204,228,0,0,0,No_Fence,350,11,2009,WD,200000,-93.631971,42.048761
Two_Story_1946_and_Newer,Residential_Low_Density,0,12732,Pave,No_Alley_Access,Slightly_Irregular,Lvl,CulDSac,Gtl,PosN,OneFam,Two_Story,Above_Average,1974,1974,Gable,VinylSd,VinylSd,None,0,Typical,CBlock,Typical,Mn,GLQ,3,LwQ,42,150,752,Typical,Y,SBrkr,1285,782,2067,0,0,2,1,3,1,7,Typ,2,Attchd,RFn,2,784,Typical,Paved,297,40,0,0,0,0,No_Fence,0,6,2009,WD,206000,-93.631881,42.04876
Two_Story_1946_and_Newer,Residential_Low_Density,80,10400,Pave,No_Alley_Access,Regular,Lvl,Inside,Gtl,PosA,OneFam,Two_Story,Good,1967,1997,Gable,MetalSd,MetalSd,BrkFace,256,Typical,PConc,Typical,No,Unf,7,Unf,0,932,932,Good,Y,SBrkr,1271,1369,2640,0,0,2,1,5,1,8,Typ,1,Attchd,RFn,2,515,Typical,Paved,0,120,0,0,168,0,No_Fence,0,5,2009,WD,256900,-93.633163,42.046476
Split_or_Multilevel,Residential_Low_Density,0,17871,Pave,No_Alley_Access,Slightly_Irregular,Lvl,CulDSac,Gtl,Norm,OneFam,SLvl,Average,1967,1976,Gable,HdBoard,HdBoard,BrkFace,359,Typical,CBlock,Typical,Av,ALQ,1,Unf,0,1152,1680,Fair,Y,SBrkr,1724,0,1724,1,0,1,1,3,1,7,Typ,1,Attchd,RFn,2,480,Typical,Paved,0,0,0,0,0,0,No_Fence,0,6,2009,WD,197900,-93.631851,42.046476
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,80,9600,Pave,No_Alley_Access,Regular,Lvl,Inside,Gtl,Feedr,OneFam,One_Story,Average,1969,1969,Gable,HdBoard,HdBoard,BrkFace,128,Typical,CBlock,Typical,Mn,ALQ,1,Rec,147,588,1288,Typical,Y,SBrkr,1336,0,1336,0,1,2,0,3,1,6,Typ,1,Attchd,RFn,2,502,Typical,Paved,312,11,0,0,0,0,No_Fence,650,8,2009,WD,163000,-93.632537,42.045806
Two_Story_1946_and_Newer,Residential_Low_Density,0,13774,Pave,No_Alley_Access,Slightly_Irregular,Lvl,Inside,Gtl,Norm,OneFam,Two_Story,Good,1977,1992,Hip,HdBoard,HdBoard,BrkFace,283,Good,PConc,Typical,No,GLQ,3,Unf,0,476,908,Excellent,Y,SBrkr,1316,972,2288,0,0,1,2,4,1,8,Typ,2,Attchd,RFn,2,520,Typical,Paved,321,72,0,0,156,0,No_Fence,0,11,2009,WD,230000,-93.637964,42.043236
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,80,9650,Pave,No_Alley_Access,Regular,Lvl,Inside,Gtl,Norm,OneFam,One_Story,Average,1977,1977,Gable,Plywood,Plywood,BrkFace,360,Typical,CBlock,Typical,No,ALQ,1,Unf,0,664,1350,Typical,Y,SBrkr,1334,0,1334,0,1,2,0,2,1,6,Typ,1,Attchd,RFn,2,630,Typical,Paved,0,16,0,0,0,0,No_Fence,0,4,2009,WD,167900,-93.637905,42.043842
Two_Story_1946_and_Newer,Residential_Low_Density,70,8400,Pave,No_Alley_Access,Regular,Lvl,Inside,Gtl,Norm,OneFam,Two_Story,Above_Average,2001,2001,Gable,VinylSd,VinylSd,None,0,Typical,PConc,Typical,No,GLQ,3,Unf,0,167,810,Excellent,Y,SBrkr,810,855,1665,1,0,2,1,3,1,6,Typ,0,Attchd,Fin,2,528,Typical,Paved,0,45,0,0,0,0,No_Fence,0,11,2009,WD,227000,-93.631899,42.044693
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,62,7130,Pave,No_Alley_Access,Regular,Lvl,Inside,Gtl,Norm,OneFam,One_Story,Above_Average,1967,1967,Gable,HdBoard,HdBoard,None,0,Typical,PConc,Typical,No,BLQ,2,Unf,0,216,864,Typical,Y,SBrkr,864,0,864,0,1,1,0,2,1,5,Typ,0,Attchd,Fin,1,312,Typical,Paved,0,0,0,0,0,0,Good_Privacy,0,6,2009,WD,130000,-93.628903,42.048796
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,80,9600,Pave,No_Alley_Access,Regular,Lvl,Inside,Gtl,Norm,OneFam,One_Story,Average,1967,1967,Hip,HdBoard,HdBoard,None,0,Typical,CBlock,Typical,No,Unf,7,Unf,0,1568,1568,Typical,Y,SBrkr,1568,0,1568,0,0,1,1,3,1,7,Typ,0,Attchd,Unf,2,440,Typical,Paved,160,40,0,0,0,0,No_Fence,0,3,2009,COD,143000,-93.62704699999999,42.0467129
Split_Foyer,Residential_Low_Density,0,16500,Pave,No_Alley_Access,Regular,Lvl,Inside,Gtl,Norm,OneFam,SFoyer,Average,1971,1971,Hip,HdBoard,HdBoard,BrkFace,509,Typical,CBlock,Typical,Av,GLQ,3,Unf,0,270,1232,Fair,Y,SBrkr,1320,0,1320,0,1,2,0,3,1,5,Typ,1,Attchd,RFn,2,495,Typical,Paved,0,20,0,0,0,0,No_Fence,0,5,2009,WD,172500,-93.627416,42.043935
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,0,9790,Pave,No_Alley_Access,Regular,Lvl,Inside,Gtl,Feedr,OneFam,One_Story,Average,1967,1967,Gable,BrkFace,Wd Sdng,None,0,Typical,CBlock,Typical,No,Rec,6,LwQ,630,491,1372,Typical,Y,SBrkr,1342,0,1342,0,0,2,0,3,1,7,Typ,1,Attchd,Unf,2,457,Typical,Paved,0,0,0,0,197,0,No_Fence,0,9,2009,WD,161500,-93.625775,42.043145
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,60,7436,Pave,No_Alley_Access,Regular,Lvl,Inside,Gtl,Norm,OneFam,One_Story,Good,1960,1960,Gable,VinylSd,VinylSd,None,0,Typical,CBlock,Typical,No,ALQ,1,Unf,0,160,894,Good,Y,SBrkr,894,0,894,1,0,1,0,2,1,5,Typ,1,Detchd,Unf,2,396,Typical,Paved,0,0,0,360,0,0,Good_Wood,0,8,2009,WD,141500,-93.622991,42.043135
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,65,8125,Pave,No_Alley_Access,Regular,Lvl,Inside,Gtl,Norm,OneFam,One_Story,Good,1959,1959,Hip,MetalSd,MetalSd,None,0,Typical,CBlock,Typical,No,BLQ,2,Unf,0,461,864,Excellent,Y,SBrkr,864,0,864,0,0,1,0,3,1,5,Typ,0,Detchd,Unf,1,308,Typical,Paved,0,0,0,0,0,0,No_Fence,0,9,2009,WD,118000,-93.622465,42.042241
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,70,9100,Pave,No_Alley_Access,Regular,Lvl,Inside,Gtl,Norm,OneFam,One_Story,Above_Average,1959,1959,Hip,Wd Sdng,Wd Sdng,None,0,Typical,CBlock,Typical,No,Rec,6,Unf,0,252,864,Excellent,Y,SBrkr,864,0,864,0,0,1,0,2,1,5,Typ,0,Detchd,Unf,1,300,Excellent,Paved,0,0,0,0,0,0,No_Fence,450,10,2009,WD,127500,-93.623485,42.044843
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,0,9450,Pave,No_Alley_Access,Slightly_Irregular,Lvl,Corner,Gtl,Norm,OneFam,One_Story,Average,1957,1957,Gable,Wd Sdng,Wd Sdng,BrkFace,160,Typical,CBlock,Typical,No,BLQ,2,Unf,0,265,1040,Typical,Y,SBrkr,1362,0,1362,1,0,1,0,3,1,6,Typ,1,Attchd,RFn,3,768,Typical,Paved,0,0,84,0,0,0,Minimum_Privacy,0,5,2009,WD,140000,-93.622635,42.044774
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,0,13495,Pave,No_Alley_Access,Slightly_Irregular,Lvl,Corner,Gtl,Norm,OneFam,One_Story,Above_Average,1956,1956,Gable,Wd Sdng,Wd Sdng,BrkFace,70,Good,CBlock,Typical,No,BLQ,2,LwQ,201,222,1048,Fair,Y,SBrkr,1728,0,1728,1,0,2,0,3,1,7,Min1,1,Detchd,Unf,2,576,Typical,Paved,0,99,0,0,0,0,No_Fence,0,7,2009,WD,177625,-93.622476,42.044926
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,100,10004,Pave,No_Alley_Access,Regular,Lvl,Inside,Gtl,Norm,OneFam,One_Story,Above_Average,1964,1964,Gable,HdBoard,Plywood,BrkFace,180,Typical,CBlock,Typical,No,Rec,6,BLQ,345,975,1516,Typical,Y,SBrkr,1516,0,1516,0,0,1,1,3,1,6,Typ,0,Attchd,RFn,2,472,Typical,Paved,0,0,0,0,152,0,No_Fence,0,2,2009,WD,167000,-93.629415,42.040645
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,85,9350,Pave,No_Alley_Access,Regular,Lvl,Inside,Gtl,Norm,OneFam,One_Story,Above_Average,1961,1995,Gable,Wd Sdng,Wd Sdng,BrkFace,217,Typical,CBlock,Typical,No,ALQ,1,BLQ,512,491,1313,Typical,Y,SBrkr,1313,0,1313,1,0,1,1,3,1,6,Typ,1,Attchd,RFn,2,610,Typical,Paved,172,28,0,0,121,0,Minimum_Privacy,0,2,2009,WD,153000,-93.628658,42.038492
